"","Acc_Index","Vehicle_Reference","Casualty_Reference","Casualty_Class","Sex_of_Casualty","Age_Band_of_Casualty","Casualty_Severity","Pedestrian_Location","Pedestrian_Movement","Car_Passenger","Bus_or_Coach_Passenger","Pedestrian_Road_Maintenance_Worker","Casualty_Type","Casualty_Home_Area_Type"
"16631","201401PY20771",1,1,3,2,6,3,5,9,0,0,2,0,1
"16632","201401PY20772",2,1,1,1,3,2,0,0,0,0,0,1,1
"16633","201401PY20773",1,1,1,1,4,3,0,0,0,0,0,3,1
"16634","201401PY20774",1,1,3,1,3,3,5,3,0,0,2,0,1
"16636","201401PY20776",2,1,1,1,10,3,0,0,0,0,0,1,1
"16637","201401PY20777",2,1,1,1,6,3,0,0,0,0,0,5,1
"16638","201401PY20779",1,1,1,2,11,3,0,0,0,0,0,9,1
"16639","201401PY20780",1,1,2,2,11,3,0,0,0,4,0,11,1
"16640","201401PY20781",2,1,1,1,6,3,0,0,0,0,0,9,1
"16641","201401PY20782",1,1,1,1,8,3,0,0,0,0,0,8,1
"16643","201401PY20784",1,1,1,2,7,3,0,0,0,0,0,9,1
"16644","201401PY20785",2,1,1,2,8,3,0,0,0,0,0,9,1
"16645","201401PY20786",1,1,3,1,4,2,1,1,0,0,2,0,1
"16646","201401PY20787",1,1,1,1,11,3,0,0,0,0,0,9,-1
"16647","201401PY20788",1,1,3,2,3,3,1,1,0,0,2,0,-1
"16648","201401PY20789",2,1,1,1,6,2,0,0,0,0,0,5,1
"16649","201401PY20790",1,1,1,1,7,3,0,0,0,0,0,9,1
"16650","201401PY20790",1,2,2,2,7,3,0,0,1,0,0,9,1
"16651","201401PY20791",1,1,3,2,6,3,5,2,0,0,2,0,1
"16652","201401PY20792",1,1,1,1,6,2,0,0,0,0,0,9,1
"16653","201401PY20794",1,1,2,2,10,3,0,0,1,0,0,9,1
"16654","201401PY20795",1,1,1,1,7,3,0,0,0,0,0,9,1
"16655","201401PY20796",1,1,1,2,4,3,0,0,0,0,0,9,1
"16656","201401PY20797",2,1,1,1,6,3,0,0,0,0,0,1,1
"16657","201401PY20798",1,1,3,2,-1,3,5,4,0,0,2,0,-1
"16658","201401PY20799",1,1,3,2,5,3,9,9,0,0,2,0,-1
"16659","201401PY20800",1,1,3,2,3,3,5,3,0,0,2,0,-1
"16660","201401PY20801",2,1,1,1,5,3,0,0,0,0,0,9,1
"16661","201401PY20802",2,1,1,1,8,3,0,0,0,0,0,5,-1
"16662","201401PY20803",1,1,2,1,11,3,0,0,0,3,0,11,1
"16663","201401PY20804",2,1,1,1,-1,3,0,0,0,0,0,2,1
"16664","201401PY20805",2,1,1,1,5,3,0,0,0,0,0,9,1
"16665","201401PY20806",1,1,1,2,11,3,0,0,0,0,0,9,-1
"16666","201401PY20807",2,1,1,1,6,3,0,0,0,0,0,9,1
"16667","201401PY20808",1,1,2,1,10,3,0,0,0,3,0,11,1
"16668","201401PY20809",2,1,2,1,3,3,0,0,1,0,0,9,3
"16669","201401PY20810",1,1,3,1,6,3,5,1,0,0,2,0,1
"16670","201401PY20811",1,1,2,2,2,3,0,0,1,0,0,9,1
"16671","201401PY20812",1,1,1,1,4,3,0,0,0,0,0,9,2
"16673","201401PY20814",2,1,1,1,9,3,0,0,0,0,0,1,1
"16674","201401PY20815",2,1,1,1,10,3,0,0,0,0,0,9,1
"16675","201401PY20816",1,1,1,1,5,3,0,0,0,0,0,9,1
"16676","201401PY20818",1,1,3,1,9,3,5,1,0,0,2,0,1
"16677","201401PY20819",1,1,3,1,4,3,5,1,0,0,2,0,1
"16678","201401PY20820",1,1,2,2,7,3,0,0,0,3,0,11,1
"16679","201401PY20821",2,1,1,1,10,3,0,0,0,0,0,9,1
"16680","201401PY20822",1,1,1,1,4,3,0,0,0,0,0,9,1
"16681","201401PY20822",2,2,1,1,4,3,0,0,0,0,0,9,1
"16682","201401PY20822",2,3,2,1,4,3,0,0,1,0,0,9,1
"16683","201401PY20823",1,1,3,1,11,3,1,1,0,0,2,0,-1
"16684","201401PY20824",1,1,1,1,4,3,0,0,0,0,0,3,1
"16685","201401PY20825",1,1,1,1,4,2,0,0,0,0,0,9,1
"16686","201401PY20825",1,2,2,2,6,3,0,0,1,0,0,9,1
"16687","201401PY20825",1,3,2,1,6,2,0,0,2,0,0,9,1
"16688","201401PY20826",1,1,2,1,4,3,0,0,0,1,0,11,1
"16689","201401PY20827",2,1,1,1,-1,3,0,0,0,0,0,9,1
"16690","201401PY20828",1,1,1,1,4,3,0,0,0,0,0,9,1
"16691","201401PY20828",2,2,1,2,7,2,0,0,0,0,0,9,3
"16692","201401PY20828",2,3,2,1,7,3,0,0,1,0,0,9,3
"16693","201401PY20829",2,1,1,2,8,3,0,0,0,0,0,9,1
"16694","201401PY20830",1,1,3,2,4,3,5,1,0,0,2,0,1
"16695","201401PY20831",1,1,1,2,5,3,0,0,0,0,0,9,1
"16696","201401PY20832",1,1,1,2,5,3,0,0,0,0,0,9,1
"16697","201401PY20833",1,1,3,1,9,3,5,1,0,0,2,0,1
"16698","201401PY20834",1,1,1,2,8,3,0,0,0,0,0,9,1
"16699","201401PY20834",2,2,1,2,8,3,0,0,0,0,0,9,1
"16700","201401PY20835",2,1,1,1,6,3,0,0,0,0,0,9,1
"16701","201401PY20836",1,1,2,2,11,3,0,0,0,3,0,11,1
"16702","201401PY20837",2,1,1,1,7,3,0,0,0,0,0,1,1
"16703","201401PY20839",1,1,1,1,6,3,0,0,0,0,0,2,1
"16705","201401PY20841",1,1,1,1,8,3,0,0,0,0,0,1,-1
"16706","201401PY20843",1,1,2,2,-1,3,0,0,1,0,0,9,1
"16707","201401PY20844",2,1,1,2,4,3,0,0,0,0,0,9,1
"16708","201401PY20844",2,2,2,1,6,3,0,0,1,0,0,9,1
"16709","201401PY20844",2,3,2,1,7,3,0,0,2,0,0,9,-1
"16710","201401PY29001",2,1,1,1,5,3,0,0,0,0,0,9,1
"16711","201401PY29003",1,1,1,2,7,3,0,0,0,0,0,9,1
"16712","201401PY29006",1,1,1,1,6,3,0,0,0,0,0,9,1
"16713","201401PY29007",1,1,1,1,5,3,0,0,0,0,0,3,1
"16714","201401PY29011",1,1,1,2,8,3,0,0,0,0,0,9,1
"16715","201401PY29011",2,2,2,2,11,3,0,0,1,0,0,9,1
"16716","201401PY29016",1,1,1,1,5,2,0,0,0,0,0,1,1
"16717","201401PY29017",2,1,1,2,9,3,0,0,0,0,0,9,-1
"16718","201401PY29034",1,1,1,1,7,3,0,0,0,0,0,9,1
"16719","201401PY29034",1,3,2,2,6,3,0,0,1,0,0,9,1
"16720","201401PY29034",2,2,1,1,9,3,0,0,0,0,0,9,1
"16721","201401PY29034",3,4,1,1,9,3,0,0,0,0,0,9,1
"16722","201401PY29035",2,1,1,1,7,3,0,0,0,0,0,5,1
"16723","201401PY29036",1,1,1,2,5,3,0,0,0,0,0,9,1
"16724","201401PY29037",1,1,1,1,8,3,0,0,0,0,0,9,1
"16725","201401PY29037",2,2,1,2,5,3,0,0,0,0,0,9,1
"16726","201401PY29047",1,1,3,1,4,3,1,1,0,0,2,0,1
"16727","201401PY29049",1,1,1,2,10,3,0,0,0,0,0,9,1
"16728","201401PY29049",1,2,2,2,9,3,0,0,1,0,0,9,-1
"16729","201401PY29052",1,1,3,1,-1,3,9,9,0,0,2,0,-1
"16730","201401PY29063",1,1,1,2,4,3,0,0,0,0,0,3,1
"16732","201401PY29069",1,1,1,1,5,3,0,0,0,0,0,3,3
"16733","201401PY29070",1,1,1,2,9,3,0,0,0,0,0,9,1
"16734","201401PY29084",1,1,1,1,5,3,0,0,0,0,0,9,1
"16735","201401PY29095",1,1,1,2,9,2,0,0,0,0,0,9,1
"16736","201401PY29111",1,1,2,1,7,3,0,0,0,3,0,11,1
"16737","201401PY29125",2,1,1,1,4,3,0,0,0,0,0,4,-1
"16738","201401QA10002",2,1,1,1,6,3,0,0,0,0,0,9,1
"16739","201401QA10003",1,1,3,2,10,3,5,1,0,0,2,0,1
"16740","201401QA10004",2,1,2,2,5,3,0,0,1,0,0,9,1
"16741","201401QA10005",1,1,1,1,6,3,0,0,0,0,0,3,1
"16744","201401QA10008",2,1,1,1,7,3,0,0,0,0,0,3,-1
"16745","201401QA10009",1,1,1,2,6,3,0,0,0,0,0,3,1
"16746","201401QA10012",1,1,3,2,5,3,5,2,0,0,2,0,-1
"16747","201401QA10014",2,1,1,1,5,2,0,0,0,0,0,3,1
"16748","201401QA10015",1,1,1,1,8,3,0,0,0,0,0,5,1
"16749","201401QA10016",1,1,3,2,4,3,10,9,0,0,2,0,1
"16750","201401QA10017",1,1,1,2,7,3,0,0,0,0,0,9,1
"16751","201401QA10017",2,2,1,2,7,3,0,0,0,0,0,9,1
"16752","201401QA10019",1,1,1,1,8,3,0,0,0,0,0,9,1
"16753","201401QA10019",1,2,2,2,8,3,0,0,1,0,0,9,1
"16754","201401QA10021",1,1,3,2,10,3,5,1,0,0,2,0,1
"16755","201401QA10023",2,1,1,2,6,3,0,0,0,0,0,9,1
"16756","201401QA10024",1,1,3,1,4,3,1,1,0,0,2,0,1
"16757","201401QA10025",1,1,3,1,9,3,5,2,0,0,2,0,1
"16758","201401QA10026",1,1,1,1,7,3,0,0,0,0,0,11,1
"16759","201401QA10026",4,2,2,1,11,3,0,0,1,0,0,9,-1
"16760","201401QA10027",2,1,1,2,9,3,0,0,0,0,0,9,1
"16761","201401QA10029",2,1,1,2,9,3,0,0,0,0,0,9,1
"16762","201401QA10030",1,1,3,1,4,3,4,2,0,0,2,0,1
"16763","201401QA10031",1,1,3,2,8,3,4,1,0,0,2,0,1
"16764","201401QA10032",1,1,1,1,8,3,0,0,0,0,0,9,1
"16765","201401QA10033",1,1,1,1,8,3,0,0,0,0,0,19,1
"16767","201401QA10035",2,1,1,2,6,3,0,0,0,0,0,9,1
"16768","201401QA10037",2,1,1,1,6,3,0,0,0,0,0,9,1
"16769","201401QA10038",1,1,3,2,9,3,5,1,0,0,2,0,1
"16770","201401QA10040",1,1,1,1,5,3,0,0,0,0,0,9,1
"16771","201401QA10041",1,1,3,2,2,2,5,4,0,0,2,0,1
"16772","201401QA10042",1,1,2,2,10,2,0,0,0,2,0,11,1
"16773","201401QA10043",1,1,3,2,8,2,4,1,0,0,2,0,1
"16776","201401QA10046",2,1,1,1,7,3,0,0,0,0,0,3,1
"16778","201401QA10049",1,1,3,2,7,3,6,9,0,0,2,0,1
"16780","201401QA10051",1,1,1,1,6,3,0,0,0,0,0,9,1
"16781","201401QA10051",1,2,2,2,6,3,0,0,1,0,0,9,-1
"16782","201401QA10052",2,1,2,1,7,3,0,0,2,0,0,9,1
"16783","201401QA10053",1,1,1,2,7,3,0,0,0,0,0,9,-1
"16784","201401QA10053",1,2,2,2,1,3,0,0,2,0,0,9,1
"16785","201401QA10053",2,3,1,2,5,3,0,0,0,0,0,9,1
"16786","201401QA10054",1,1,1,1,9,3,0,0,0,0,0,9,1
"16787","201401QA10054",2,2,1,2,8,3,0,0,0,0,0,9,1
"16788","201401QA10056",2,1,1,1,7,3,0,0,0,0,0,9,1
"16789","201401QA10057",2,1,1,2,7,3,0,0,0,0,0,5,1
"16790","201401QA10058",1,1,1,1,5,2,0,0,0,0,0,1,-1
"16791","201401QA10059",1,1,2,1,6,3,0,0,1,0,0,9,1
"16792","201401QA10061",2,1,1,1,7,3,0,0,0,0,0,1,1
"16793","201401QA10062",1,1,3,1,8,3,5,3,0,0,2,0,1
"16794","201401QA10063",1,1,1,1,9,3,0,0,0,0,0,1,2
"16795","201401QA10065",1,1,3,1,9,3,9,9,0,0,2,0,1
"16796","201401QA10066",1,1,1,2,7,3,0,0,0,0,0,9,1
"16797","201401QA10067",1,1,3,2,6,3,5,1,0,0,2,0,1
"16798","201401QA10068",1,1,3,2,3,3,5,1,0,0,2,0,1
"16800","201401QA10070",1,1,2,2,6,3,0,0,0,3,0,11,1
"16801","201401QA10070",1,2,2,1,4,3,0,0,0,3,0,11,1
"16802","201401QA10071",1,1,2,2,1,3,0,0,2,0,0,9,1
"16804","201401QA10074",1,1,1,1,5,3,0,0,0,0,0,2,1
"16805","201401QA10075",1,1,1,1,7,3,0,0,0,0,0,9,1
"16806","201401QA10075",2,2,1,1,6,3,0,0,0,0,0,3,1
"16807","201401QA10076",1,1,3,2,7,3,4,1,0,0,2,0,1
"16808","201401QA10077",1,1,1,1,6,3,0,0,0,0,0,3,1
"16809","201401QA10078",1,1,2,1,8,3,0,0,0,3,0,11,1
"16810","201401QA10079",1,1,1,1,11,3,0,0,0,0,0,9,1
"16811","201401QA10080",1,1,3,2,8,3,5,3,0,0,2,0,1
"16812","201401QA10080",1,2,3,2,3,3,5,3,0,0,2,0,1
"16813","201401QA10081",1,1,3,1,3,3,5,3,0,0,2,0,1
"16814","201401QA10083",1,1,1,2,8,3,0,0,0,0,0,9,1
"16815","201401QA10084",1,1,1,1,6,3,0,0,0,0,0,9,1
"16816","201401QA10085",1,1,1,1,8,3,0,0,0,0,0,1,1
"16817","201401QA10086",1,1,3,1,8,2,4,1,0,0,2,0,-1
"16818","201401QA10087",1,1,1,1,6,3,0,0,0,0,0,9,-1
"16819","201401QA10088",1,1,3,2,9,3,10,1,0,0,2,0,-1
"16820","201401QA10089",1,1,1,1,6,3,0,0,0,0,0,1,-1
"16821","201401QA10090",1,1,1,1,6,3,0,0,0,0,0,9,1
"16822","201401QA10090",2,2,1,2,7,3,0,0,0,0,0,9,1
"16823","201401QA10090",2,3,2,2,3,3,0,0,1,0,0,9,1
"16824","201401QA10091",1,1,1,1,6,2,0,0,0,0,0,9,1
"16825","201401QA10091",1,2,2,2,5,3,0,0,1,0,0,9,1
"16826","201401QA10093",1,1,2,2,6,3,0,0,1,0,0,9,-1
"16827","201401QA10095",1,1,1,1,7,3,0,0,0,0,0,5,1
"16828","201401QA10096",1,1,1,2,5,3,0,0,0,0,0,9,1
"16829","201401QA10098",1,1,1,1,6,2,0,0,0,0,0,3,1
"16830","201401QA10099",1,1,1,2,5,3,0,0,0,0,0,9,1
"16831","201401QA10101",1,1,3,1,9,3,5,1,0,0,2,0,1
"16832","201401QA10102",1,1,2,1,1,3,0,0,0,4,0,11,1
"16833","201401QA10104",1,1,1,1,5,2,0,0,0,0,0,9,1
"16834","201401QA10104",2,2,1,1,7,3,0,0,0,0,0,9,1
"16835","201401QA10104",2,3,2,1,6,3,0,0,1,0,0,9,1
"16837","201401QA10106",1,1,1,1,6,3,0,0,0,0,0,9,1
"16838","201401QA10106",1,2,2,2,6,3,0,0,1,0,0,9,1
"16839","201401QA10107",1,1,3,2,11,3,4,1,0,0,2,0,1
"16840","201401QA10108",1,1,3,1,11,2,1,1,0,0,2,0,1
"16841","201401QA10110",1,1,1,2,5,3,0,0,0,0,0,9,1
"16842","201401QA10111",1,1,3,1,4,3,1,1,0,0,2,0,1
"16844","201401QA10113",2,1,1,1,6,3,0,0,0,0,0,1,1
"16845","201401QA10114",2,1,1,1,10,3,0,0,0,0,0,1,1
"16846","201401QA10117",1,1,2,1,7,3,0,0,1,0,0,9,1
"16847","201401QA10118",1,1,1,1,6,3,0,0,0,0,0,9,1
"16848","201401QA10118",1,2,2,2,6,3,0,0,2,0,0,9,1
"16849","201401QA10119",1,1,3,2,3,3,5,3,0,0,2,0,1
"16850","201401QA10120",2,1,1,1,4,3,0,0,0,0,0,1,1
"16851","201401QA10121",1,1,1,1,5,3,0,0,0,0,0,9,1
"16852","201401QA10121",1,2,3,1,6,3,9,9,0,0,2,0,1
"16853","201401QA10122",1,1,3,1,3,3,5,2,0,0,2,0,1
"16854","201401QA10123",1,1,3,2,8,3,5,1,0,0,2,0,1
"16855","201401QA10124",1,1,3,1,4,3,1,3,0,0,2,0,1
"16856","201401QA10125",1,1,1,1,6,3,0,0,0,0,0,1,1
"16857","201401QA10126",2,1,1,1,7,2,0,0,0,0,0,1,1
"16858","201401QA10127",1,1,1,2,8,3,0,0,0,0,0,9,1
"16859","201401QA10128",2,1,1,1,7,3,0,0,0,0,0,9,1
"16860","201401QA10129",1,1,1,1,5,3,0,0,0,0,0,9,1
"16861","201401QA10129",1,2,2,2,5,3,0,0,1,0,0,9,1
"16862","201401QA10130",2,1,1,2,7,3,0,0,0,0,0,9,1
"16863","201401QA10132",2,1,2,1,1,3,0,0,2,0,0,9,-1
"16864","201401QA10133",1,1,3,2,11,3,5,2,0,0,2,0,-1
"16865","201401QA10134",1,1,1,2,6,3,0,0,0,0,0,9,1
"16866","201401QA10134",2,2,1,1,7,3,0,0,0,0,0,9,1
"16867","201401QA10135",1,1,3,2,9,3,4,2,0,0,2,0,1
"16868","201401QA10136",1,1,3,1,2,3,5,3,0,0,2,0,-1
"16869","201401QA10138",1,1,2,2,5,3,0,0,2,0,0,9,1
"16870","201401QA10138",1,2,2,2,5,3,0,0,1,0,0,9,1
"16871","201401QA10139",1,1,1,1,7,3,0,0,0,0,0,9,1
"16872","201401QA10139",1,2,2,2,3,3,0,0,1,0,0,9,1
"16873","201401QA10140",1,1,3,2,11,2,5,1,0,0,2,0,1
"16874","201401QA10143",1,1,1,2,6,3,0,0,0,0,0,9,-1
"16875","201401QA10143",2,2,1,2,9,3,0,0,0,0,0,9,1
"16876","201401QA10146",2,1,1,2,7,3,0,0,0,0,0,9,1
"16878","201401QA10148",1,1,1,1,6,3,0,0,0,0,0,9,1
"16879","201401QA10148",2,2,1,2,-1,3,0,0,0,0,0,9,1
"16880","201401QA10149",1,1,1,1,7,3,0,0,0,0,0,9,1
"16881","201401QA10149",2,2,1,1,5,3,0,0,0,0,0,9,-1
"16882","201401QA10150",1,1,1,1,5,3,0,0,0,0,0,3,1
"16883","201401QA10151",1,1,1,1,-1,3,0,0,0,0,0,1,1
"16884","201401QA10152",1,1,1,1,7,3,0,0,0,0,0,5,1
"16885","201401QA10153",1,1,1,2,5,3,0,0,0,0,0,9,1
"16886","201401QA10153",1,2,2,2,8,3,0,0,1,0,0,9,1
"16887","201401QA10154",1,1,1,1,5,3,0,0,0,0,0,9,1
"16888","201401QA10155",1,1,1,1,7,3,0,0,0,0,0,1,1
"16889","201401QA10156",1,1,3,2,6,3,1,1,0,0,2,0,1
"16891","201401QA10158",2,1,2,1,1,3,0,0,2,0,0,9,1
"16892","201401QA10159",1,1,1,1,6,3,0,0,0,0,0,9,1
"16893","201401QA10159",2,2,1,1,-1,3,0,0,0,0,0,9,1
"16894","201401QA10160",1,1,2,2,7,3,0,0,0,3,0,11,1
"16895","201401QA10162",1,1,3,1,6,3,1,3,0,0,2,0,1
"16896","201401QA10163",2,1,1,2,9,3,0,0,0,0,0,9,1
"16897","201401QA10163",2,2,2,2,-1,3,0,0,1,0,0,9,2
"16898","201401QA10163",2,3,2,2,-1,3,0,0,2,0,0,9,-1
"16899","201401QA10163",2,4,2,2,-1,3,0,0,2,0,0,9,-1
"16900","201401QA10165",1,1,3,1,5,3,5,2,0,0,2,0,1
"16902","201401QA10168",2,1,1,2,7,3,0,0,0,0,0,9,1
"16903","201401QA10171",1,1,1,1,6,2,0,0,0,0,0,9,2
"16904","201401QA10171",2,2,1,2,6,3,0,0,0,0,0,9,1
"16905","201401QA10172",1,1,1,1,5,3,0,0,0,0,0,9,1
"16906","201401QA10172",2,2,1,1,10,3,0,0,0,0,0,9,1
"16907","201401QA10173",1,1,1,1,5,3,0,0,0,0,0,9,1
"16908","201401QA10173",2,2,1,2,6,3,0,0,0,0,0,9,1
"16910","201401QA10175",1,1,3,2,4,3,1,3,0,0,2,0,1
"16911","201401QA10176",2,1,1,1,4,3,0,0,0,0,0,1,1
"16912","201401QA10177",1,1,2,2,4,3,0,0,1,0,0,9,1
"16913","201401QA10178",1,1,2,1,10,3,0,0,0,3,0,11,1
"16914","201401QA10180",2,1,2,2,6,3,0,0,1,0,0,9,1
"16915","201401QA10182",1,1,3,2,10,3,1,3,0,0,2,0,1
"16917","201401QA10185",1,1,3,1,6,2,4,2,0,0,2,0,-1
"16918","201401QA10186",1,1,3,2,6,3,5,4,0,0,2,0,1
"16919","201401QA10187",2,1,2,2,6,3,0,0,1,0,0,9,1
"16920","201401QA10188",1,1,1,1,6,3,0,0,0,0,0,3,1
"16921","201401QA10189",1,1,3,1,1,3,5,2,0,0,2,0,1
"16922","201401QA10190",1,1,1,1,8,3,0,0,0,0,0,3,1
"16923","201401QA10191",1,1,1,2,7,3,0,0,0,0,0,9,1
"16924","201401QA10192",1,1,3,2,3,3,5,4,0,0,2,0,1
"16925","201401QA10193",1,1,3,1,8,3,5,1,0,0,2,0,1
"16926","201401QA10194",1,1,3,2,6,3,1,1,0,0,2,0,1
"16927","201401QA10195",1,1,2,1,5,3,0,0,0,4,0,11,1
"16928","201401QA10197",1,1,3,1,9,3,9,6,0,0,2,0,1
"16929","201401QA10198",1,1,1,1,7,3,0,0,0,0,0,9,1
"16932","201401QA10200",2,1,1,1,6,3,0,0,0,0,0,9,1
"16933","201401QA10201",1,1,3,1,11,3,1,1,0,0,2,0,1
"16934","201401QA10202",1,1,1,2,8,3,0,0,0,0,0,9,1
"16935","201401QA10205",1,1,2,2,8,2,0,0,0,3,0,11,1
"16936","201401QA10206",1,1,2,1,10,3,0,0,0,3,0,11,1
"16937","201401QA10207",1,1,3,1,4,3,4,2,0,0,2,0,1
"16938","201401QA10208",1,1,1,2,8,3,0,0,0,0,0,1,1
"16939","201401QA10209",2,1,1,1,6,3,0,0,0,0,0,4,1
"16940","201401QA10210",1,1,1,2,9,3,0,0,0,0,0,9,1
"16941","201401QA10211",2,1,1,1,6,3,0,0,0,0,0,1,1
"16942","201401QA10212",2,1,1,1,9,3,0,0,0,0,0,5,1
"16943","201401QA10213",1,1,1,1,5,3,0,0,0,0,0,9,1
"16944","201401QA10214",1,1,1,1,5,2,0,0,0,0,0,4,1
"16945","201401QA10214",2,2,1,2,10,3,0,0,0,0,0,9,1
"16946","201401QA10215",1,1,1,2,9,3,0,0,0,0,0,9,1
"16947","201401QA10216",2,1,1,1,7,3,0,0,0,0,0,4,1
"16948","201401QA10217",1,1,3,2,3,3,5,9,0,0,2,0,1
"16949","201401QA10218",1,3,2,2,8,2,0,0,0,4,0,11,1
"16950","201401QA10218",2,1,2,1,-1,3,0,0,2,0,0,8,-1
"16951","201401QA10218",2,2,1,2,7,3,0,0,0,0,0,8,1
"16953","201401QA10220",1,1,2,2,11,3,0,0,0,1,0,11,1
"16956","201401QA10222",1,1,1,2,7,3,0,0,0,0,0,9,1
"16957","201401QA10223",1,1,1,1,6,3,0,0,0,0,0,3,-1
"16958","201401QA10224",1,1,2,2,-1,3,0,0,1,0,0,9,-1
"16959","201401QA10225",1,1,3,2,3,3,4,3,0,0,2,0,1
"16960","201401QA10227",1,1,1,1,7,3,0,0,0,0,0,1,1
"16961","201401QA10228",1,1,1,1,7,3,0,0,0,0,0,19,1
"16962","201401QA10229",2,1,1,2,7,3,0,0,0,0,0,9,1
"16963","201401QA10230",1,1,1,1,-1,3,0,0,0,0,0,9,1
"16964","201401QA10231",1,1,1,1,7,3,0,0,0,0,0,9,1
"169651","201401QA10231",1,2,2,1,6,3,0,0,1,0,0,9,1
"169661","201401QA10232",1,1,1,1,5,2,0,0,0,0,0,9,1
"16967","201401QA10233",2,1,1,2,7,3,0,0,0,0,0,9,1
"16968","201401QA10234",1,1,1,2,11,2,0,0,0,0,0,9,1
"16969","201401QA10235",2,1,1,1,3,3,0,0,0,0,0,1,1
"16970","201401QA10236",1,1,1,1,7,3,0,0,0,0,0,9,1
"16971","201401QA10236",1,2,2,1,4,3,0,0,1,0,0,9,-1
"16972","201401QA10237",2,1,1,1,8,3,0,0,0,0,0,1,1
"16974","201401QA10239",1,1,1,2,5,3,0,0,0,0,0,9,1
"16975","201401QA10240",2,1,1,1,6,3,0,0,0,0,0,5,1
"16976","201401QA10241",2,1,1,1,8,3,0,0,0,0,0,9,1
"16977","201401QA10242",2,1,1,1,6,3,0,0,0,0,0,9,1
"16978","201401QA10243",1,1,3,2,1,2,5,1,0,0,2,0,1
"16979","201401QA10245",1,1,1,2,6,3,0,0,0,0,0,9,1
"16980","201401QA10246",1,1,1,1,6,2,0,0,0,0,0,3,1
"16981","201401QA10247",2,1,1,1,4,3,0,0,0,0,0,9,1
"16984","201401QA10251",1,1,1,2,7,3,0,0,0,0,0,9,1
"16985","201401QA10251",1,2,2,2,2,3,0,0,2,0,0,9,1
"16986","201401QA10251",3,3,1,1,7,3,0,0,0,0,0,9,1
"16987","201401QA10252",1,1,1,2,8,3,0,0,0,0,0,9,1
"16989","201401QA10256",2,1,1,2,5,3,0,0,0,0,0,1,1
"16990","201401QA10257",1,1,1,1,6,3,0,0,0,0,0,2,1
"16991","201401QA10258",2,1,1,1,8,3,0,0,0,0,0,1,1
"16992","201401QA10259",1,1,2,1,7,3,0,0,1,0,0,9,1
"16993","201401QA10259",1,2,1,1,6,3,0,0,0,0,0,9,1
"16994","201401QA10260",1,1,1,2,9,3,0,0,0,0,0,19,1
"16995","201401QA10262",1,1,1,2,7,3,0,0,0,0,0,9,1
"16996","201401QA10263",1,1,1,1,6,3,0,0,0,0,0,5,1
"17002","201401QA10268",1,1,3,1,6,3,9,9,0,0,2,0,1
"17003","201401QA10269",1,1,1,1,7,3,0,0,0,0,0,9,1
"17004","201401QA10269",1,2,2,1,7,3,0,0,1,0,0,9,1
"17005","201401QA10270",1,1,3,2,6,3,5,2,0,0,2,0,1
"17008","201401QA10274",1,1,3,1,6,3,9,9,0,0,2,0,1
"17011","201401QA10276",1,1,3,2,4,3,5,2,0,0,2,0,-1
"17012","201401QA10277",1,1,1,1,10,3,0,0,0,0,0,9,1
"17013","201401QA10278",1,1,1,1,8,3,0,0,0,0,0,5,1
"17014","201401QA10279",2,1,1,1,6,3,0,0,0,0,0,2,1
"17015","201401QA10280",2,1,1,2,8,3,0,0,0,0,0,9,-1
"17016","201401QA10281",1,1,1,2,8,3,0,0,0,0,0,9,1
"17017","201401QA10281",1,2,2,2,2,3,0,0,2,0,0,9,1
"17018","201401QA10282",1,1,1,2,5,3,0,0,0,0,0,9,1
"17020","201401QA10284",1,1,1,1,7,3,0,0,0,0,0,9,1
"17021","201401QA10285",1,1,1,1,8,3,0,0,0,0,0,9,1
"17022","201401QA10285",1,2,2,1,5,3,0,0,1,0,0,9,1
"17023","201401QA10286",1,1,1,2,9,3,0,0,0,0,0,9,1
"17024","201401QA10286",1,2,2,2,5,3,0,0,1,0,0,9,1
"17025","201401QA10287",2,1,1,2,10,3,0,0,0,0,0,9,1
"17026","201401QA10288",1,1,1,1,4,3,0,0,0,0,0,3,1
"170271","201401QA10289",2,1,1,2,7,2,0,0,0,0,0,9,1
"17028","201401QA10290",1,1,3,1,7,3,4,2,0,0,2,0,-1
"17029","201401QA10291",1,1,3,2,7,2,6,9,0,0,2,0,1
"17030","201401QA10292",2,1,1,2,9,3,0,0,0,0,0,9,1
"17031","201401QA10293",1,1,2,1,4,3,0,0,2,0,0,9,1
"17032","201401QA10294",2,1,2,2,9,3,0,0,1,0,0,9,1
"17033","201401QA10295",1,1,3,1,7,3,9,9,0,0,2,0,1
"17034","201401QA10297",2,1,2,2,-1,3,0,0,1,0,0,8,-1
"17035","201401QA10298",1,1,3,1,7,3,1,1,0,0,2,0,1
"17037","201401QA10300",1,1,3,1,6,3,4,1,0,0,2,0,1
"17038","201401QA10301",2,1,1,1,9,3,0,0,0,0,0,1,1
"17040","201401QA10304",2,1,1,1,7,3,0,0,0,0,0,1,1
"17041","201401QA10305",3,1,1,2,9,3,0,0,0,0,0,9,1
"17042","201401QA10305",4,2,1,2,8,3,0,0,0,0,0,9,1
"17043","201401QA10306",1,1,1,2,6,3,0,0,0,0,0,9,1
"17044","201401QA10306",2,2,1,2,5,3,0,0,0,0,0,9,-1
