"","Acc_Index","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location.Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","X1st_Point_of_Impact","Was_Vehicle_Left_Hand_Drive","Journey_Purpose_of_Driver","Sex_of_Driver","Age_Band_of_Driver","Engine_Capacity_.CC.","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type"
"45603","201501ZD30015",2,9,0,18,0,2,0,0,0,0,2,1,6,2,10,-1,-1,-1,-1,-1
"45604","201501ZD30016",1,11,0,18,0,1,0,0,0,0,0,1,1,1,7,6692,2,6,-1,1
"45605","201501ZD30019",1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45606","201501ZD30020",1,9,0,2,0,1,0,0,0,0,3,1,6,1,-1,1598,1,9,-1,1
"45607","201501ZD30020",2,1,0,14,0,1,0,8,0,0,1,1,6,1,8,-1,-1,-1,-1,1
"45608","201501ZD30021",1,3,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45609","201501ZD30022",1,9,0,9,0,8,0,0,0,0,4,1,6,1,8,1998,1,12,-1,1
"45610","201501ZD30022",2,5,0,18,0,8,0,0,0,0,1,1,6,1,5,675,1,3,-1,1
"45611","201501ZD30023",1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1596,1,1,-1,1
"45612","201501ZD30024",1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1598,1,15,-1,1
"45613","201501ZD30025",1,9,0,18,0,8,0,0,0,0,1,1,6,2,9,1997,1,11,-1,1
"45614","201501ZD30025",2,9,0,7,0,8,0,0,0,0,3,1,6,1,7,-1,-1,-1,-1,1
"45615","201501ZD30026",1,9,0,13,0,2,0,0,0,0,1,1,6,1,8,1396,1,14,-1,1
"45616","201501ZD30026",2,1,0,18,0,2,0,0,0,0,2,1,6,1,9,-1,-1,-1,-1,1
"45617","201501ZD30028",1,9,0,2,0,1,0,0,0,0,2,1,6,1,4,1399,2,11,-1,1
"45618","201501ZD30028",2,9,0,18,0,1,0,4,0,0,1,1,6,1,6,1956,2,4,-1,1
"45619","201501ZD30029",1,9,0,18,0,1,0,0,0,0,1,1,6,1,9,1598,1,11,-1,1
"45620","201501ZD30030",1,3,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45621","201501ZD30034",1,9,0,18,0,1,0,0,0,0,1,1,1,1,7,1968,2,-1,-1,1
"45622","201501ZD30035",1,9,0,18,0,1,0,0,0,0,1,1,6,2,6,1124,1,13,-1,1
"45623","201501ZD30038",1,1,0,13,0,1,0,0,0,0,1,1,6,1,7,-1,-1,-1,-1,1
"45624","201501ZD30038",2,9,0,5,0,1,0,0,0,0,3,1,6,2,-1,1598,2,2,-1,-1
"45625","201501ZD30039",1,9,0,18,0,0,0,0,0,0,1,1,6,2,7,1996,1,13,-1,-1
"45626","201501ZD30041",1,9,0,18,0,8,0,0,0,0,1,1,6,1,4,1198,1,13,-1,1
"45627","201501ZD30041",2,9,0,7,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
"45628","201501ZD30042",1,11,0,16,0,1,0,0,0,0,0,1,1,1,8,6692,2,5,-1,1
"456291","201501ZD30043",1,19,0,18,0,1,0,0,0,0,1,1,1,1,8,1753,2,8,-1,1
"456301","201501ZD30047",1,9,0,9,0,8,0,0,0,0,3,1,1,1,7,-1,-1,-1,-1,1
"45631","201501ZD30047",2,5,0,18,0,8,0,0,0,0,1,1,6,1,6,645,1,11,-1,1
"45632","201501ZD30048",1,9,0,18,0,1,0,0,0,0,1,1,6,2,7,2198,1,9,-1,1
"45633","201501ZD30050",1,19,0,7,0,8,0,0,0,0,4,1,1,1,7,2148,2,7,-1,1
"45634","201501ZD30050",2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,-1,1
"45635","201501ZD30051",1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,1560,2,4,-1,-1
"45636","201501ZD30052",1,9,0,13,0,1,0,0,0,0,4,1,6,1,9,1984,1,1,-1,1
"45637","201501ZD30052",2,1,0,18,0,1,0,0,0,0,3,1,6,1,7,-1,-1,-1,-1,1
"45638","201501ZD30053",1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,1796,1,10,-1,1
"45639","201501ZD30054",1,90,0,9,0,8,0,0,0,0,4,1,1,1,6,-1,-1,-1,-1,1
"45640","201501ZD30054",2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1390,1,12,-1,-1
"45641","201501ZD30056",1,3,0,15,0,8,0,0,0,0,1,1,6,1,8,745,1,1,-1,-1
"45642","201501ZD30056",2,9,0,7,0,8,0,0,0,0,4,1,6,1,-1,1973,1,15,-1,-1
"45643","201501ZD30058",1,9,0,9,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,-1,1
"45644","201501ZD30058",2,1,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,-1,1
"45645","201501ZD30059",1,9,0,18,0,2,0,0,0,0,1,1,6,2,7,1587,1,9,-1,1
"45646","201501ZD30060",1,9,0,14,0,2,0,0,0,0,1,1,6,1,6,1596,1,2,-1,1
"45647","201501ZD30060",2,9,0,14,0,1,0,0,0,0,1,1,6,1,5,1600,1,15,-1,1
"45648","201501ZD30061",1,5,0,4,0,1,0,0,0,0,1,1,1,1,9,670,1,3,-1,1
"45649","201501ZD30061",2,19,0,4,0,1,0,0,0,0,2,1,6,1,-1,2198,2,2,-1,-1
"45650","201501ZD30065",1,9,0,18,0,1,0,7,0,0,4,1,6,1,11,1598,1,12,-1,1
"45651","201501ZD30067",1,9,0,18,0,1,0,10,1,2,1,1,1,1,8,-1,-1,-1,-1,-1
"45652","201501ZD30068",1,9,0,4,0,1,0,0,0,0,2,1,6,2,6,-1,-1,-1,-1,1
"45653","201501ZD30068",2,9,0,4,0,1,0,0,0,0,1,1,6,2,4,-1,-1,-1,-1,1
"45654","201501ZD30069",1,9,0,7,0,8,0,10,0,0,1,1,1,2,-1,-1,-1,-1,-1,-1
"45655","201501ZD30074",1,9,0,4,0,1,0,0,0,0,1,1,6,2,-1,1796,1,9,-1,1
"45656","201501ZD30074",2,9,0,4,0,1,0,0,0,0,2,1,6,1,6,2000,1,8,-1,1
"45657","201501ZD30079",1,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1598,1,7,-1,1
"45658","201501ZD30079",2,9,0,9,0,8,0,0,0,0,3,1,6,2,5,1598,1,10,-1,1
"45659","201501ZD30083",1,9,0,3,0,8,0,0,0,0,2,1,6,2,7,1968,2,3,-1,1
"45660","201501ZD30083",2,9,0,14,0,8,0,0,0,0,1,1,6,1,5,1598,2,1,-1,1
"45661","201501ZD30084",1,9,0,9,0,8,0,0,0,0,4,1,6,1,7,2792,1,13,-1,-1
"45662","201501ZD30084",2,9,0,18,0,8,0,0,0,0,1,1,6,1,4,1248,2,6,-1,1
"45663","201501ZD30086",1,9,0,18,0,8,0,0,0,0,1,1,6,2,7,2035,1,7,-1,1
"45664","201501ZD30086",2,9,0,9,0,8,0,0,0,0,3,1,6,1,8,-1,-1,-1,-1,1
"45665","201501ZD30087",1,19,0,18,0,8,0,0,0,0,1,1,1,1,5,-1,-1,-1,-1,1
"45666","201501ZD30087",2,9,0,9,0,8,0,0,0,0,4,1,6,1,8,2987,2,6,-1,1
"45667","201501ZD30089",1,1,0,18,0,2,0,0,0,0,2,1,6,1,5,-1,-1,-1,-1,-1
"45668","201501ZD30089",2,9,0,13,0,2,0,0,0,0,1,1,6,3,-1,2457,1,1,-1,-1
"45669","201501ZD30091",1,11,0,18,0,2,0,0,0,0,1,1,1,1,5,9200,2,12,-1,1
"45670","201501ZD30091",2,9,0,18,0,1,0,0,0,0,1,1,6,1,8,2143,2,1,-1,1
"45671","201501ZD30092",1,9,0,5,0,1,0,0,0,0,1,1,1,1,9,1896,2,7,-1,1
"45672","201501ZD30092",2,1,0,18,0,1,0,0,0,0,2,1,6,1,8,-1,-1,-1,-1,-1
"45673","201501ZD30093",1,9,0,18,0,8,0,0,0,0,1,1,6,1,6,1598,1,17,-1,1
"45674","201501ZD30093",2,9,0,9,0,8,0,0,0,0,4,1,6,2,-1,1591,1,1,-1,1
"45675","201501ZD30094",1,1,0,3,0,1,0,0,0,0,3,1,6,1,8,-1,-1,-1,-1,1
"45676","201501ZD30094",2,9,0,14,0,1,0,0,0,0,4,1,6,2,-1,1598,1,1,-1,-1
"45677","201501ZD30097",1,11,0,18,0,1,0,0,0,0,1,1,6,3,-1,3900,2,12,-1,-1
"45678","201501ZD30099",1,9,0,18,0,8,0,0,0,0,1,1,6,2,8,1988,1,12,-1,1
"45679","201501ZD30099",2,9,0,6,0,8,0,0,0,0,3,1,6,3,-1,1796,1,6,-1,-1
"45680","201501ZD30100",1,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1796,1,15,-1,1
"45681","201501ZD30100",2,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,3301,1,18,-1,-1
"45682","201501ZD30101",1,9,0,18,0,1,0,0,0,0,1,1,6,2,5,-1,-1,-1,-1,1
"45683","201501ZD30101",2,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,1388,1,8,-1,-1
"45684","201501ZD30103",1,1,0,15,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,-1,-1
"45685","201501ZD30103",2,9,0,3,0,1,0,0,0,0,4,1,6,2,-1,1398,2,10,-1,-1
"45686","201501ZD30106",1,11,0,7,0,8,0,0,0,0,4,1,1,1,8,9200,2,11,-1,1
"45687","201501ZD30107",1,21,0,18,0,1,0,0,0,0,3,1,1,1,6,-1,-1,-1,-1,1
"45688","201501ZD30107",2,9,0,11,0,1,0,0,0,0,4,1,6,2,-1,1598,1,11,-1,1
"45689","201501ZD30108",1,5,0,18,0,8,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,1
"45690","201501ZD30108",2,9,0,7,0,8,0,0,0,0,3,1,6,1,-1,1598,2,-1,-1,-1
"45691","201501ZD30109",1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1197,1,4,-1,3
"45692","201501ZD30111",1,9,0,9,0,8,0,0,0,0,3,1,6,1,6,1560,2,8,-1,1
"45693","201501ZD30111",2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,1
"45694","201501ZD30112",1,11,0,4,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
"45695","201501ZD30113",1,5,0,18,0,8,0,0,0,0,4,1,6,1,6,649,1,9,-1,1
"45696","201501ZD30113",2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45697","201501ZD30114",1,9,0,18,0,1,0,0,0,0,1,1,6,1,9,-1,-1,-1,-1,1
"45698","201501ZD30114",2,9,0,3,0,1,0,0,0,0,2,1,6,1,8,2171,1,14,-1,1
"45699","201501ZD30116",1,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1364,2,3,-1,1
"45700","201501ZD30116",2,19,0,4,0,1,0,0,0,0,1,1,6,1,-1,2146,2,13,-1,1
"45701","201501ZD30117",1,9,0,18,0,8,0,0,0,0,4,1,6,1,9,1388,1,13,-1,1
"45702","201501ZD30117",2,9,0,18,0,8,0,0,0,0,1,1,6,2,4,1598,1,9,-1,1
"45703","201501ZD30118",1,9,0,18,0,1,0,0,0,0,3,1,6,2,7,-1,-1,-1,-1,1
"45704","201501ZD30118",2,20,0,13,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
"45705","201501ZD30120",1,9,0,5,0,1,0,0,0,0,2,1,6,1,10,2000,1,11,-1,1
"45706","201501ZD30120",2,4,0,5,0,1,0,0,0,0,1,1,1,1,-1,108,1,5,-1,1
"45707","201501ZD30122",1,3,0,4,0,1,0,0,0,0,0,1,6,1,5,124,1,3,-1,1
"45708","201501ZD30124",1,9,0,18,0,1,0,0,0,0,1,1,1,1,8,-1,-1,-1,-1,-1
"45709","201501ZD30125",1,9,0,18,0,8,0,0,0,0,1,1,6,2,5,1368,1,8,-1,1
"45710","201501ZD30125",2,9,0,18,0,8,0,0,0,0,3,1,6,1,8,2387,2,8,-1,1
"45711","201501ZD30126",1,9,0,18,0,2,0,0,0,0,1,1,6,2,9,1591,1,1,-1,1
"45712","201501ZD30126",2,9,0,18,0,1,0,0,0,0,1,1,6,2,10,1341,1,10,-1,1
"45713","201501ZD30127",1,9,0,3,0,1,0,0,0,0,2,1,6,1,5,1390,1,12,-1,1
"45714","201501ZD30127",2,9,0,14,0,1,0,0,0,0,1,1,6,3,-1,1999,1,14,-1,-1
"45715","201501ZD30129",1,9,0,3,0,1,0,0,0,0,2,1,6,1,9,2300,1,15,-1,1
"45716","201501ZD30129",2,9,0,4,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45717","201501ZD30130",1,19,0,18,0,8,0,0,0,0,1,1,1,1,6,2402,2,9,-1,1
"45718","201501ZD30130",2,9,0,7,0,8,0,0,0,0,3,1,6,2,6,1198,1,12,-1,-1
"45719","201501ZD30131",1,9,0,7,0,8,0,0,0,0,3,1,6,1,9,1597,1,19,-1,1
"45720","201501ZD30131",2,1,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,1
"45721","201501ZD30132",1,19,0,18,0,1,0,0,0,0,1,1,6,1,6,2143,2,2,-1,1
"45722","201501ZD30133",1,9,0,18,0,1,0,0,0,0,1,1,1,1,8,1796,1,22,-1,1
"45723","201501ZD30135",1,11,0,18,0,1,0,0,0,0,1,1,1,3,-1,8268,2,12,-1,-1
"45724","201501ZD30136",1,9,0,1,0,0,0,0,0,0,2,1,6,1,8,1560,2,-1,-1,1
"45725","201501ZD30137",1,9,0,18,0,8,0,0,0,0,1,1,6,1,5,2616,1,7,-1,1
"45726","201501ZD30137",2,9,0,9,0,8,0,10,7,10,3,1,6,1,6,2000,1,9,-1,1
"45727","201501ZD30138",1,5,0,18,0,2,0,0,0,0,2,1,6,1,5,599,1,16,-1,1
"45728","201501ZD30138",2,9,0,18,0,2,0,0,0,0,1,1,6,1,9,1560,2,2,-1,1
"45729","201501ZD30139",1,9,0,18,0,0,5,0,0,0,0,1,6,1,5,1998,1,11,-1,1
"45730","201501ZD30140",1,4,0,4,0,1,0,0,0,0,0,1,6,1,7,249,1,20,-1,1
"45731","201501ZD30140",2,9,0,18,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
"45732","201501ZD30141",1,5,0,18,0,8,0,0,0,0,1,1,2,1,9,1170,1,7,-1,1
"45733","201501ZD30141",2,19,0,7,0,8,0,0,0,0,3,1,1,1,7,1753,2,11,-1,-1
"45734","201501ZD30143",1,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,1598,1,19,-1,1
"45735","201501ZD30146",1,9,0,9,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,-1,1
"45736","201501ZD30146",2,3,0,18,0,8,0,0,0,0,1,1,6,1,-1,124,1,8,-1,1
"45737","201501ZD30147",1,9,0,18,0,2,0,0,0,0,1,1,6,1,8,1596,1,12,-1,1
"45738","201501ZD30148",1,9,0,18,0,1,5,10,0,0,1,1,6,1,6,-1,-1,-1,-1,1
"45739","201501ZD30149",1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45740","201501ZD30150",1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,1781,1,12,-1,-1
"45741","201501ZD30151",1,4,0,18,0,1,0,0,0,0,1,1,6,1,7,689,1,1,-1,1
"45742","201501ZD30153",1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45743","201501ZD30153",2,9,0,3,0,1,0,0,0,0,3,1,6,1,5,1796,1,9,-1,1
"45744","201501ZD30154",1,90,0,2,0,0,0,0,0,0,2,1,1,1,-1,-1,-1,-1,-1,-1
"45745","201501ZD30154",2,9,0,5,0,0,0,4,0,0,1,1,6,3,-1,1598,1,1,-1,-1
"45746","201501ZD30155",1,2,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45747","201501ZD30156",1,9,0,14,0,8,0,8,0,0,1,1,6,1,8,2401,2,8,-1,1
"45748","201501ZD30156",2,9,0,2,0,8,0,0,0,0,3,1,6,2,-1,-1,-1,-1,-1,-1
"45749","201501ZD30157",1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,1
"45750","201501ZD30157",2,9,0,9,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
"45751","201501ZD30158",1,9,0,7,0,0,0,0,0,0,3,1,1,2,7,1995,1,7,-1,1
"45752","201501ZD30158",2,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1995,1,7,-1,1
"45753","201501ZD30160",1,3,0,18,0,1,0,0,0,0,1,1,6,1,5,125,1,1,-1,1
"45754","201501ZD30161",1,9,0,18,0,1,0,4,0,0,1,1,6,1,4,1390,1,9,-1,1
"45755","201501ZD30161",2,9,0,2,0,2,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
"45756","201501ZD30162",1,9,0,18,0,8,0,0,0,0,4,1,6,1,8,1296,1,8,-1,1
"45757","201501ZD30162",2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1242,1,2,-1,1
"45758","201501ZD30163",1,9,0,7,0,8,0,0,0,0,3,1,6,1,-1,1995,1,10,-1,1
"45759","201501ZD30163",2,3,0,18,0,8,0,0,0,0,1,1,6,1,9,124,1,11,-1,1
"45760","201501ZD30164",1,9,0,18,0,8,0,0,0,0,1,1,6,2,8,1596,1,8,-1,1
"45761","201501ZD30164",2,9,0,7,0,8,0,0,0,0,3,1,6,2,6,1796,1,6,-1,1
"45762","201501ZD30166",1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1497,8,2,-1,1
"45763","201501ZD30167",1,9,0,3,0,1,0,0,0,0,2,1,6,1,5,1149,1,10,-1,1
"45764","201501ZD30167",2,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,1198,1,2,-1,1
"45765","201501ZD30169",1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1598,1,11,-1,1
"45766","201501ZD30170",1,8,0,4,0,1,0,0,0,0,1,1,1,1,-1,1896,2,7,-1,-1
"45767","201501ZD30171",1,9,0,18,0,1,0,0,0,0,1,1,1,1,8,1596,1,10,-1,1
"45768","201501ZD30172",1,9,0,3,0,1,0,0,0,0,2,1,1,1,8,1968,2,6,-1,1
"45769","201501ZD30172",2,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
"45770","201501ZD30173",1,9,0,18,0,2,0,0,0,0,1,1,6,2,8,1598,1,4,-1,1
"45771","201501ZD30173",2,9,0,18,0,1,0,0,0,0,1,1,6,2,8,-1,-1,-1,-1,1
"45772","201501ZD30175",1,11,0,18,0,1,0,0,0,0,3,1,1,2,7,-1,2,12,-1,1
"45773","201501ZD30175",2,9,0,11,0,1,0,0,0,0,4,1,6,1,-1,1560,2,8,-1,3
"45774","201501ZD30176",1,9,0,9,0,8,0,0,0,0,3,1,6,2,4,999,1,-1,-1,1
"45775","201501ZD30176",2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,-1,1
"45776","201501ZD30180",1,9,0,18,0,1,0,4,0,0,1,1,6,1,6,-1,-1,-1,-1,1
"45777","201501ZD30180",2,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1
"45778","201501ZD30182",1,9,0,2,0,2,0,0,0,0,1,1,6,2,-1,1796,1,3,-1,-1
"45779","201501ZD30182",2,9,0,14,0,1,0,4,0,0,1,1,6,1,6,899,1,1,-1,1
"45780","201501ZD30183",1,3,0,18,0,1,0,0,0,0,1,1,1,1,6,124,1,3,-1,1
"45781","201501ZD30184",1,9,0,7,0,8,0,0,0,0,3,1,6,2,8,1200,1,1,-1,-1
"45782","201501ZD30184",2,3,0,18,0,8,0,0,0,0,1,1,6,1,5,109,1,2,-1,1
"45783","201501ZD30185",1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45784","201501ZD30186",1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1360,1,16,-1,1
"45785","201501ZD30187",1,11,0,13,0,1,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,1
"45786","201501ZD30187",2,1,0,18,0,1,0,0,0,0,2,1,6,1,3,-1,-1,-1,-1,1
"45787","201501ZD30189",1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,1339,1,10,-1,1
"45788","201501ZD30190",1,1,0,18,0,2,0,0,0,0,1,1,6,1,3,-1,-1,-1,-1,1
"45789","201501ZD30190",2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,1388,1,11,-1,-1
"45790","201501ZD30191",1,9,0,18,0,2,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
"45791","201501ZD30191",2,19,0,6,0,1,0,0,0,0,3,1,6,1,-1,1753,2,12,-1,1
"45792","201501ZD30192",1,9,0,7,0,8,0,0,0,0,3,1,6,1,9,1598,2,5,-1,1
"45793","201501ZD30192",2,5,0,18,0,8,0,0,0,0,1,1,6,1,6,996,1,11,-1,1
"45794","201501ZD30193",1,9,0,7,0,8,0,0,0,0,3,1,6,1,7,2499,1,4,-1,1
"45795","201501ZD30193",2,3,0,18,0,8,0,0,0,0,1,1,6,1,6,125,1,11,-1,1
"45796","201501ZD30194",1,9,0,9,0,8,0,0,0,0,4,1,6,2,7,1998,1,11,-1,1
"457971","201501ZD30194",2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,-1,1
"457981","201501ZD30196",1,9,0,18,0,2,0,0,0,0,1,1,6,2,6,1796,1,8,-1,1
"45799","201501ZD30197",1,8,0,18,0,1,0,0,0,0,1,1,1,1,5,1798,8,-1,-1,1
"45800","201501ZD30199",1,9,0,7,0,8,0,0,0,0,3,1,6,1,8,1998,1,8,-1,1
"45801","201501ZD30199",2,9,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,-1,1
"45802","201501ZD30200",1,9,0,18,0,1,0,0,0,0,1,1,6,2,10,1364,1,7,-1,1
"45803","201501ZD30201",1,9,0,18,0,1,0,0,0,0,3,1,6,1,9,1600,1,10,-1,1
"45804","201501ZD30201",2,9,0,11,0,1,0,0,0,0,4,1,6,2,5,1798,1,2,-1,1
"45805","201501ZD30202",1,9,0,14,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45806","201501ZD30202",2,90,0,2,0,1,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1
"45807","201501ZD30203",1,19,0,9,0,8,0,0,0,0,4,1,1,1,8,1461,2,3,-1,1
"45808","201501ZD30203",2,1,0,1,0,8,0,0,0,0,1,1,6,1,9,-1,-1,-1,-1,1
"45809","201501ZD30204",1,9,0,9,0,8,0,0,0,0,3,1,6,1,10,1796,1,10,-1,1
"45810","201501ZD30204",2,9,0,18,0,8,0,0,0,0,1,1,6,2,5,1229,1,4,-1,1
"45811","201501ZD30205",1,3,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,-1,-1
"45812","201501ZD30205",2,9,0,18,0,1,0,0,0,0,2,1,6,1,5,1598,1,3,-1,1
"45813","201501ZD30207",1,5,0,18,0,1,0,0,0,0,1,1,6,1,6,942,1,2,-1,1
"45814","201501ZD30208",1,3,0,9,0,8,0,0,0,0,4,1,6,1,5,-1,-1,-1,-1,1
"45815","201501ZD30208",2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,1296,1,7,-1,1
"45816","201501ZD30209",1,2,0,18,0,8,0,0,0,0,1,1,6,1,4,125,1,8,-1,1
"45817","201501ZD30209",2,9,0,7,0,8,0,0,0,0,3,1,6,1,8,1984,1,13,-1,1
"45818","201501ZD30210",1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1242,1,17,-1,-1
"45819","201501ZD30211",1,9,0,18,0,1,0,10,1,10,1,1,6,1,4,-1,-1,-1,-1,-1
"45820","201501ZD30212",1,9,0,1,0,1,0,4,0,0,2,1,6,1,9,-1,-1,-1,-1,1
"45821","201501ZD30212",2,9,0,2,0,2,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,1
"45822","201501ZD30214",1,9,0,18,0,1,0,10,1,2,1,1,6,1,8,1598,1,3,-1,1
"45823","201501ZD30215",1,3,0,3,0,1,0,0,0,0,2,1,6,1,5,125,1,8,-1,1
"45824","201501ZD30215",2,9,0,4,0,1,0,0,0,0,1,1,6,1,8,1598,1,15,-1,1
"45825","201501ZD30216",1,5,0,13,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,1
"45826","201501ZD30216",2,19,0,9,0,8,0,0,0,0,3,1,6,1,6,2198,2,1,-1,-1
"45827","201501ZD30217",1,9,0,9,0,8,0,0,0,0,3,1,6,1,7,1997,2,1,-1,1
"45828","201501ZD30217",2,3,0,13,0,8,0,0,0,0,1,1,6,2,5,125,1,3,-1,1
"45829","201501ZD30218",1,9,0,4,0,1,0,0,0,0,1,1,6,2,6,1984,1,8,-1,1
"45830","201501ZD30218",2,9,0,4,0,1,0,0,0,0,2,1,6,2,7,1229,1,11,-1,1
"45831","201501ZD30219",1,5,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,1
"45832","201501ZD30219",2,9,0,9,0,8,0,0,0,0,4,1,6,2,8,-1,-1,-1,-1,1
"45833","201501ZD30220",1,9,0,18,0,8,0,0,0,0,1,1,6,2,5,1598,1,10,-1,1
"45834","201501ZD30220",2,9,0,7,0,8,0,0,0,0,3,1,6,1,5,1596,1,8,-1,1
"45835","201501ZD30221",1,9,0,4,0,2,0,0,0,0,2,1,6,2,6,-1,-1,-1,-1,1
"45836","201501ZD30221",2,19,0,4,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45837","201501ZD30223",1,19,0,7,0,1,0,0,0,0,1,1,1,1,9,-1,-1,-1,-1,1
"45838","201501ZD30223",2,1,0,7,0,1,0,0,0,0,2,1,6,1,7,-1,-1,-1,-1,1
"45839","201501ZD30224",1,9,0,9,0,8,0,0,0,0,4,1,6,1,4,1364,1,8,-1,1
"45840","201501ZD30224",2,9,0,18,0,8,0,0,0,0,1,1,6,1,4,999,1,15,-1,1
"45841","201501ZD30225",1,9,0,18,0,8,0,0,0,0,3,1,6,1,8,1998,1,10,-1,-1
"45842","201501ZD30225",2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45843","201501ZD30226",1,1,0,17,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
"45844","201501ZD30226",2,9,0,5,0,8,0,0,0,0,3,1,6,1,-1,1399,2,6,-1,-1
"45845","201501ZD30227",1,9,0,18,0,1,0,0,0,0,2,1,6,1,5,-1,-1,-1,-1,1
"45846","201501ZD30227",2,9,0,13,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
"45847","201501ZD30228",1,3,0,13,0,1,0,0,0,0,1,1,6,1,4,124,1,9,-1,1
"45848","201501ZD30228",2,1,0,18,0,1,0,0,0,0,2,1,6,2,6,-1,-1,-1,-1,1
"45849","201501ZD30229",1,11,0,2,0,2,0,0,0,0,0,1,1,1,7,8300,2,9,-1,1
"45850","201501ZD30231",1,9,0,13,0,1,0,0,0,0,1,1,6,1,7,1598,1,15,-1,1
"45851","201501ZD30231",2,90,0,18,0,1,0,0,0,0,2,1,6,1,10,-1,-1,-1,-1,1
